LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA17750,8,3,0,0,0,3,0,0,0,52,0,62,0,0,0,0,0,0,0,9,0,33,0,40,0,0,0,0,0,3,0,10,0,13,0,24,0,0,0,0,0,3,0,4,0,11,0,18,4,10,0,3,0,10,0,28,0,171,3,235,9,10,0,4,0,13,0,32,0,58,0,126,7,11,6,15,0,38,4,59,6,553,5,701,3,32,0,29,0,61,0,84,10,225,0,451,38,39,0,82,3,78,3,69,7,245,0,582,134,35,3,154,7,71,5,43,11,147,3,617,77,16,3,133,11,44,3,22,5,49,0,371,140,24,8,118,13,53,7,21,5,52,0,436,399,24,10,166,27,53,7,21,6,72,0,781,253,15,8,104,7,32,3,7,0,24,0,447,145,9,3,47,9,17,3,4,0,18,0,256,66,3,0,10,0,13,0,0,0,12,0,114,122,10,3,45,6,24,0,4
LGA17850,3,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,5,0,6,0,14,4,3,0,3,0,3,0,3,0,40,5,60,3,3,0,4,3,4,0,4,0,8,0,33,4,4,0,11,0,3,0,5,0,11,0,39,5,7,0,18,0,3,0,3,0,9,0,35,4,3,0,6,0,0,0,0,0,3,3,13,14,4,4,10,0,8,0,0,0,3,0,35,11,0,3,12,0,5,0,0,0,3,0,36,3,3,0,3,0,3,0,0,0,0,0,10,11,0,0,3,0,0,0,3,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,10,13,0,0,6,0,0,0,0
LGA17900,9,0,0,3,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,35,0,39,0,0,0,0,0,3,0,7,0,11,0,23,5,6,0,3,0,8,0,3,0,63,3,88,5,3,0,8,0,6,3,7,0,17,0,49,8,7,0,10,3,3,0,10,0,7,3,53,13,3,0,9,0,5,0,0,0,9,0,48,9,0,0,10,0,9,0,0,0,0,3,26,17,0,0,3,0,3,0,0,0,3,0,27,31,3,0,3,3,4,0,0,0,0,0,44,21,0,0,9,0,0,0,0,0,0,0,36,8,0,0,3,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,6,15,0,0,4,0,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,3,0,30,0,42,0,0,0,7,0,4,0,3,0,9,0,25,9,0,0,3,0,3,0,0,0,14,0,28,3,0,0,7,0,11,0,3,0,3,0,25,4,0,0,7,0,0,0,0,0,3,0,15,10,0,0,3,3,0,0,0,0,0,0,15,25,0,3,11,0,3,0,0,0,0,0,41,11,0,0,4,0,0,0,0,0,0,0,20,4,0,0,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,13,7,0,0,7,0,3,0,0
LGA18020,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,3,0,0,0,9,3,15,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,6,4,0,0,8,0,0,0,9,0,67,0,86,0,3,0,0,0,3,0,10,0,14,0,40,6,5,0,6,0,10,0,16,0,181,8,236,16,7,0,4,0,13,0,24,0,28,0,96,17,6,0,13,0,20,3,9,0,55,0,126,37,10,0,14,0,12,0,10,0,29,0,110,11,0,0,19,0,12,0,0,0,6,0,47,22,3,0,21,0,4,0,0,0,4,0,53,39,8,0,18,0,7,0,0,0,14,0,91,26,0,0,6,0,3,0,0,0,3,0,44,13,0,0,4,0,0,0,0,0,0,0,27,4,3,0,5,0,0,0,3,0,0,0,13,12,0,0,7,0,0,3,0
LGA18050,3,0,0,0,0,0,0,3,0,54,0,64,0,0,0,0,0,0,0,11,0,21,0,34,0,0,0,0,0,0,0,4,3,7,0,23,0,0,0,0,0,0,0,3,0,9,0,7,0,6,0,0,0,0,0,22,0,81,0,108,0,5,0,0,0,10,0,21,3,31,0,71,5,20,0,3,0,13,0,27,0,170,4,240,3,25,0,7,0,21,5,45,5,84,0,202,15,57,0,36,0,39,0,44,0,113,3,311,25,57,0,63,0,45,3,29,12,92,0,335,57,28,0,83,10,36,0,12,5,49,3,282,89,27,3,86,4,38,3,27,7,69,0,359,362,37,13,174,15,110,0,44,0,77,3,841,390,22,3,126,18,56,0,17,3,52,0,687,354,20,3,74,11,19,9,12,0,34,0,545,323,10,8,40,15,44,0,13,3,17,0,467,1015,40,15,204,37,109,5,33
LGA18100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,4,0,20,3,26,0,0,0,0,0,3,0,3,0,5,0,12,0,0,0,7,0,4,0,7,0,85,0,110,3,0,0,0,0,8,0,3,0,21,0,34,4,7,0,6,0,9,0,0,0,19,0,50,15,3,0,20,3,4,0,4,0,9,0,55,12,0,0,5,0,0,0,0,0,3,0,23,7,0,0,4,0,3,0,0,0,4,0,25,21,0,0,8,0,0,0,0,0,0,0,33,12,0,0,3,3,0,0,0,0,0,0,21,6,0,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,5,11,3,0,5,0,0,0,0
LGA18200,3,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,3,0,37,0,42,0,3,0,0,0,3,0,4,3,10,0,25,7,4,0,0,0,3,0,5,0,97,3,125,4,6,0,3,0,4,0,6,0,23,0,53,10,8,0,9,4,15,0,4,0,38,0,94,14,4,0,16,0,12,0,9,0,28,0,79,11,4,0,10,0,3,0,3,0,0,0,30,15,0,0,11,4,4,0,0,0,7,0,42,40,3,3,15,0,8,0,3,0,4,0,79,17,0,0,15,3,0,0,3,0,3,0,37,14,0,3,4,0,0,0,0,0,3,0,23,7,0,0,0,0,4,0,0,0,0,0,17,5,3,0,3,0,4,0,3
LGA18230,4,0,0,0,0,3,0,0,0,32,0,45,0,0,0,3,0,0,0,0,0,20,0,26,0,0,0,0,0,0,3,4,3,17,0,27,0,0,0,0,0,0,0,6,0,16,0,19,9,0,0,3,0,4,0,26,0,175,3,222,3,3,0,0,0,10,0,19,3,62,0,104,13,14,0,9,0,45,0,66,6,494,11,662,21,9,0,29,0,67,0,49,7,147,0,334,40,36,7,82,8,58,10,60,12,166,8,474,100,24,8,116,8,50,0,26,9,115,0,460,88,12,3,95,5,38,5,11,3,21,0,286,153,15,3,75,9,38,3,19,0,27,0,327,296,15,6,109,14,46,3,11,4,36,6,549,201,6,4,79,8,12,4,5,3,18,0,339,125,4,0,48,7,10,0,5,0,3,0,204,59,3,4,4,3,8,0,0,0,0,0,88,98,13,3,36,10,18,0,3
LGA18250,3,0,0,0,0,0,0,3,0,242,0,257,0,0,0,0,0,0,0,0,0,58,0,66,0,0,0,0,0,3,0,7,0,34,0,45,0,0,0,0,0,0,0,3,0,12,0,16,4,4,0,0,0,4,0,20,3,149,0,191,0,7,0,0,0,14,0,22,4,57,0,101,3,28,0,4,0,25,4,33,3,251,3,350,0,27,0,16,0,48,0,43,4,147,0,292,12,40,0,44,4,66,0,43,3,183,0,386,34,27,0,55,5,57,0,33,4,135,0,359,44,17,0,58,8,52,0,24,0,63,0,259,60,26,0,66,6,47,6,24,3,82,0,319,260,21,3,119,14,149,3,38,6,125,3,753,291,26,0,83,9,38,0,39,0,74,0,570,262,17,3,59,21,23,3,21,0,45,3,452,233,3,0,33,6,93,0,20,5,20,0,416,713,42,6,199,19,150,4,41
LGA18350,5,0,0,0,0,0,0,3,0,73,0,85,3,0,0,0,0,0,0,3,0,40,0,51,0,0,0,3,0,0,0,12,0,29,0,48,0,0,0,0,0,0,0,6,0,10,0,25,3,10,0,0,0,3,0,18,4,192,4,236,0,10,0,10,0,5,0,30,4,89,3,152,9,25,0,10,0,25,0,68,8,592,13,753,12,31,0,12,0,38,0,90,4,310,4,507,23,53,0,57,0,46,4,66,0,375,0,638,59,42,3,95,7,58,9,49,3,261,6,593,59,26,4,86,8,45,5,39,3,109,3,379,85,17,3,72,5,32,8,38,0,109,3,364,209,33,3,127,7,67,9,28,5,134,4,626,137,18,7,69,8,27,4,21,0,57,0,354,89,12,3,50,0,16,0,9,0,44,0,218,59,8,0,18,9,42,0,10,3,16,0,162,126,17,3,76,8,43,4,36
LGA18400,3,0,0,0,0,0,0,0,0,51,0,55,0,4,0,0,0,0,0,0,0,18,0,27,0,0,0,0,0,0,0,11,0,9,0,25,0,0,0,0,0,0,0,6,0,8,0,13,8,4,0,3,0,3,0,16,3,165,6,205,0,5,0,0,0,12,0,22,4,41,0,93,9,11,0,8,0,14,3,30,10,450,9,544,8,18,3,13,3,47,3,54,3,183,4,335,19,24,3,40,3,74,3,47,4,173,5,391,38,24,3,70,3,68,4,33,3,110,3,359,47,8,0,72,5,53,3,15,3,41,0,251,73,8,3,72,6,47,0,11,4,33,0,260,244,14,3,119,17,87,4,20,12,41,0,555,215,7,3,101,16,22,6,3,0,14,0,387,131,0,3,39,5,9,3,3,0,4,0,208,81,3,0,11,6,23,3,3,3,0,0,146,121,8,0,47,4,25,0,3
LGA18450,4,0,0,0,0,8,0,4,3,275,7,302,3,4,0,0,0,0,0,16,7,167,4,203,0,7,0,4,0,9,0,33,0,89,0,146,0,0,0,0,0,3,0,20,4,56,0,83,7,18,0,3,0,14,0,66,4,805,7,924,0,22,0,3,0,41,3,99,13,316,4,505,11,55,0,16,0,76,3,185,27,2601,35,3021,15,68,3,49,3,142,7,198,12,945,14,1448,51,99,7,168,9,241,20,184,32,1035,16,1862,140,105,0,270,16,208,15,140,17,683,7,1604,163,43,3,235,19,178,13,81,11,183,7,935,284,50,3,252,27,148,10,64,10,178,3,1032,774,85,25,423,47,281,27,95,30,255,3,2047,700,36,8,327,49,98,13,41,11,88,3,1379,511,22,7,176,21,51,10,15,4,40,0,851,296,5,8,38,13,88,0,14,8,19,0,495,427,21,5,176,18,99,6,29
LGA18500,3,0,0,0,0,0,0,0,0,55,0,64,0,3,0,0,0,0,0,4,0,17,0,28,0,0,0,3,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,0,0,0,4,3,47,0,61,0,3,0,0,0,3,0,9,0,14,0,37,3,12,5,0,0,8,0,13,0,76,0,123,0,13,0,4,0,12,3,27,0,69,4,134,9,17,0,15,0,33,0,22,0,87,0,186,19,34,0,30,0,23,0,32,8,92,5,246,20,9,0,31,0,20,0,28,3,33,0,149,35,19,6,50,3,24,0,16,0,66,3,225,144,43,8,82,8,88,8,53,3,110,0,539,212,30,3,69,12,34,0,35,3,74,0,476,251,22,4,69,6,23,3,33,3,66,0,467,230,8,7,27,3,88,0,23,8,60,3,461,934,113,31,335,26,251,3,151
LGA18710,4,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,7,0,3,0,25,5,44,0,0,0,0,0,3,0,4,0,19,0,28,3,4,3,6,0,3,0,8,0,108,0,137,4,4,0,6,0,16,3,15,4,61,0,118,16,15,3,13,0,18,3,17,3,71,0,163,20,18,0,21,0,10,3,9,3,58,0,145,6,4,0,12,0,12,0,13,3,29,0,88,25,3,0,22,0,15,0,11,3,19,0,99,88,9,3,41,3,28,3,13,3,32,0,222,58,4,3,34,8,17,6,14,3,7,0,155,63,3,0,23,3,14,0,3,0,9,0,119,52,3,0,10,0,7,0,3,3,3,0,90,108,13,4,27,4,27,3,4
LGA19399,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,12,0,16,3,0,0,0,0,3,0,0,0,3,0,8,4,0,0,0,0,3,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,9,0,0,4,0,0,0,0,0,0,0,15,5,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
